Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0051092~positive regulation of NF-kappaB transcription factor activity	28	1.487778958554729	2.1582394885006208E-4	CD40, TFRC, CIB1, IL1RAP, NLRC4, CLU, RPS6KA4, IKBKB, RPS6KA5, IL18RAP, CLEC7A, TRIM68, S100A12, NPM1, PRKCH, CARD9, IRAK3, PSMA6, AIM2, TRAF5, TRIM58, TRIM14, PRKCQ, CARD16, S100A8, CARD11, IL18R1, LTF	1787	141	19256	2.1398357721447647	0.6744339151040604	0.025002021733153332	0.024727908396205894
GOTERM_BP_DIRECT	GO:0032212~positive regulation of telomere maintenance via telomerase	12	0.6376195536663124	2.1640526601113676E-4	CCT3, CCT6A, TNKS, DKC1, PARN, PRKCQ, ATM, CCT8, HNRNPA1, CCT7, MAP3K4, CCT4	1787	35	19256	3.694491965784635	0.6754165897076421	0.025002021733153332	0.024727908396205894
GOTERM_BP_DIRECT	GO:0048821~erythrocyte development	9	0.4782146652497344	3.63573364648453E-4	ALAS2, BCL6, SLC25A40, RHAG, SLC4A1, BPGM, SH2B3, LYAR, JMJD6	1787	21	19256	4.6181149572307945	0.8490130126788071	0.04109169397407189	0.040641179152659676
GOTERM_BP_DIRECT	GO:0042981~regulation of apoptotic process	39	2.0722635494155153	4.275800936963043E-4	RBM25, HIP1, MEAF6, MAGED1, TRRAP, NLRC4, CD3E, ETS1, IKZF3, CLU, RUVBL1, PEA15, NLRP1, NAE1, JAK2, JAK3, TGM2, MOAP1, DAPK1, STAT1, ACTL6A, CARD9, CARD6, TNFRSF10B, RSL1D1, PINK1, PLSCR3, TRAF3, APEX1, TRAF5, TNFRSF25, QRICH1, ATM, CARD16, NF2, SGK1, CARD11, NAIP, BIRC3	1787	233	19256	1.8036414639828422	0.8917664942512513	0.047297636321852896	0.0467790817401361
GOTERM_BP_DIRECT	GO:0006913~nucleocytoplasmic transport	14	0.7438894792773645	5.943278090690847E-4	NPM1, POM121, NUP205, NUP107, SEH1L, NUP133, NUP210, RANGAP1, NUP160, NUP93, TPR, NUP62, NUP43, NUP54	1787	51	19256	2.9580082732589394	0.9545357444070464	0.06377298938005659	0.0630738048455955
GOTERM_BP_DIRECT	GO:0045059~positive thymic T cell selection	7	0.37194473963868224	6.102007963216724E-4	ITPKB, CD74, ZAP70, NFATC3, CD3G, CD3E, CD3D	1787	13	19256	5.802246997546382	0.9581390657956578	0.06377298938005659	0.0630738048455955
GOTERM_BP_DIRECT	GO:0030097~hemopoiesis	16	0.8501594048884166	6.133197670711347E-4	CSF1R, GLRX5, ZBTB16, ROGDI, PBXIP1, RUNX3, ZFP36L2, RUNX2, SPTA1, FLCN, PINK1, TAL1, LCK, AHSP, IL7R, OGT	1787	64	19256	2.693900391717963	0.9588127979145984	0.06377298938005659	0.0630738048455955
GOTERM_BP_DIRECT	GO:0000122~negative regulation of transcription from RNA polymerase II promoter	125	6.641870350690754	7.232118949456501E-4	TCERG1, KDM1A, ZMYND8, HNRNPU, EHMT1, PRDM1, BACH2, ETS2, DACH1, ZNF608, TRIM28, MYC, DPF2, ZNF566, ZNF169, MEF2A, EOMES, HES6, MEF2C, SMARCC2, ZBTB33, RUNX3, SAP30, FOXP1, ZNF91, MAF, IFI27, BIN1, RFX5, ZNF559, DPEP2, TXNIP, ZNF557, ZNF398, KHDRBS1, ZNF274, DNMT1, MAGED1, ZBTB1, GATA3, TXN, FOXO3, GATA2, ZBTB5, ZBTB4, FOXO1, ZBTB2, TPR, SMYD2, PATZ1, LYAR, ELANE, ZNF266, CBX7, ZNF263, SMAD3, BCL11A, GADD45A, ZBTB16, PTCH1, NFATC3, NFATC2, NR1D2, HOPX, SMARCA4, BCL6, YEATS2, MAFG, ID2, COPS2, ID3, OGT, MXD3, CDKN1C, HMGB2, FHL2, CHD3, CTCF, FLCN, METTL13, ZNF529, TRPS1, C1QBP, HMG20A, JARID2, KLF10, KLF11, KLF12, ZHX2, TGIF2, NCOA5, PARP1, HSBP1, PPM1A, SFPQ, NFX1, TAL1, CRY1, IRF8, JDP2, HDAC4, KANK2, NFIX, SATB1, LEF1, DDX20, CXXC5, HDAC9, PURA, MTA1, RBBP4, TBX21, MXI1, RBBP7, JAZF1, SPEN, SEMA4D, STAT1, KLF4, KLF2, SKI, KLF5, POLE3, TAF3, TAF1	1787	1011	19256	1.3322949513936513	0.9767474140238079	0.07372507140828304	0.07291677576099084
GOTERM_BP_DIRECT	GO:0045648~positive regulation of erythrocyte differentiation	11	0.5844845908607864	7.522322836889773E-4	BRD1, STAT1, TAL1, PRMT1, HMGB2, ISG15, GATA2, FOXO3, MAPK14, ACVR1B, ETS1	1787	34	19256	3.486224036340894	0.9800060853036333	0.07520876236344216	0.07438420005247541
GOTERM_BP_DIRECT	GO:0045892~negative regulation of transcription, DNA-templated	77	4.0913921360255046	8.75649583325965E-4	CDKN1C, RERE, KDM1A, ZC3H4, HMGB2, EHMT1, CTCF, CHD3, CCAR1, RPS6KA5, DACH1, LBH, TRIM28, YWHAQ, NKRF, KLF10, KLF11, ZHX2, SMARCC2, PARP1, ZBTB38, ZBTB33, PPHLN1, RUNX2, FOXP1, SFPQ, ILF3, TFDP2, IRF1, ZNF438, DPEP2, CRY1, ZMYND11, PFDN5, KHDRBS1, SET, TCF7, LEF1, PBXIP1, GATA3, HDAC9, ZBTB4, FOXO1, HIRA, NPAT, BCLAF1, MTA1, ZNF827, RBBP4, TBX21, CREG1, RBBP7, PATZ1, SMARCE1, SPEN, CASP8AP2, HSPA8, XRCC6, PHC2, PHF10, ZBTB16, SIAH2, NONO, WWP1, NR1D2, FOXN3, PARP14, KLF4, TRERF1, SMARCA4, CNOT7, BCL6, ID2, APEX1, PDCD4, ID3, MPHOSPH8	1787	572	19256	1.4505617493865957	0.9894802048717037	0.08589626761720175	0.08495453127287005
GOTERM_BP_DIRECT	GO:0045070~positive regulation of viral genome replication	10	0.5313496280552604	8.956119858393536E-4	SRPK2, CNOT7, CCL5, CD28, PPIE, PPIH, PKN2, ADARB1, IFIT1, SRPK1	1787	29	19256	3.715724678231673	0.990518123822514	0.08622753174775553	0.08528216354048067
GOTERM_BP_DIRECT	GO:0043687~post-translational protein modification	11	0.5844845908607864	9.665630907374228E-4	UBE2F, RPS6KA4, RPS6KA5, STT3A, FN3KRP, PRKCA, PADI4, JAK2, BAZ1B, UBE2M, RBX1	1787	35	19256	3.3866176353025823	0.9934454226582896	0.09136657288625202	0.0903648620467605
GOTERM_BP_DIRECT	GO:0030595~leukocyte chemotaxis	7	0.37194473963868224	9.843035431314844E-4	CX3CR1, GPR183, CXCR5, S1PR1, SBDS, IL16, PF4	1787	14	19256	5.387800783435926	0.9940234649929439	0.09138203787036762	0.09038015747825165
GOTERM_BP_DIRECT	GO:0006968~cellular defense response	14	0.7438894792773645	0.0010638464558154525	CX3CR1, ITK, TRAT1, SH2D1A, PRF1, LY96, SPN, NCR1, GNLY, CLEC5A, CCR6, CCR5, CCR3, KLRG1	1787	54	19256	2.7936744803001097	0.9960493764283183	0.09349503013581897	0.09246998364269689
GOTERM_BP_DIRECT	GO:2000045~regulation of G1/S transition of mitotic cell cycle	14	0.7438894792773645	0.0010638464558154525	CDKN2D, SMARCE1, KLF11, SMARCC1, CDKN2C, SMARCC2, PHF10, ACTL6A, ARID1B, SMARCA4, ID2, PSME1, DPF2, PSME2	1787	54	19256	2.7936744803001097	0.9960493764283183	0.09349503013581897	0.09246998364269689
GOTERM_BP_DIRECT	GO:0006337~nucleosome disassembly	8	0.4250797024442083	0.0010789963085495553	SMARCE1, NFE2, SMARCC1, SUPT16H, SET, SMARCC2, SSRP1, SMARCA4	1787	19	19256	4.537095396577622	0.9963489132306736	0.09349503013581897	0.09246998364269689
GOTERM_BP_DIRECT	GO:0032695~negative regulation of interleukin-12 production	8	0.4250797024442083	0.0010789963085495553	C1QBP, CCR7, IRAK3, TIGIT, THBS1, JAK3, SLAMF1, LILRA5	1787	19	19256	4.537095396577622	0.9963489132306736	0.09349503013581897	0.09246998364269689
GOTERM_BP_DIRECT	GO:1904851~positive regulation of establishment of protein localization to telomere	6	0.3188097768331562	0.001154561616159479	CCT3, CCT6A, DKC1, CCT8, CCT7, CCT4	1787	10	19256	6.465360940123111	0.9975361587864741	0.09379009128770519	0.09276180984831314
GOTERM_BP_DIRECT	GO:2000563~positive regulation of CD4-positive, alpha-beta T cell proliferation	6	0.3188097768331562	0.001154561616159479	CD81, CD28, PRKCQ, CD3E, CARD11, CD55	1787	10	19256	6.465360940123111	0.9975361587864741	0.09379009128770519	0.09276180984831314
GOTERM_BP_DIRECT	GO:0072540~T-helper 17 cell lineage commitment	6	0.3188097768331562	0.001154561616159479	SOCS3, IRF4, SLAMF6, LY9, JAK1, BATF	1787	10	19256	6.465360940123111	0.9975361587864741	0.09379009128770519	0.09276180984831314
GOTERM_BP_DIRECT	GO:0070233~negative regulation of T cell apoptotic process	6	0.3188097768331562	0.001154561616159479	CCL5, BCL2, CD27, PRKCQ, IL7R, IDO1	1787	10	19256	6.465360940123111	0.9975361587864741	0.09379009128770519	0.09276180984831314
GOTERM_BP_DIRECT	GO:0032760~positive regulation of tumor necrosis factor production	22	1.1689691817215728	0.0012160398640870718	SPON2, CD84, ORM1, CARD9, LY96, PIK3R1, MMP8, CLU, ORM2, RASGRP1, THBS1, LILRA5, SPN, IFIH1, CD2, FCGR3A, CLEC7A, IL23A, OAS2, OAS3, JAK2, PF4	1787	111	19256	2.1357048150556825	0.9982108925071992	0.0972644808213644	0.09619810740208805
GOTERM_BP_DIRECT	GO:0061077~chaperone-mediated protein folding	12	0.6376195536663124	0.0014932521719217523	CCT3, CCT6A, TRAP1, PDCL3, CRTAP, CCT8, CCT7, PFDN5, CLU, PDIA4, FKBP5, CCT4	1787	43	19256	3.007144623313075	0.9995774573582381	0.11488824581304062	0.11362865165813714
GOTERM_BP_DIRECT	GO:0031295~T cell costimulation	12	0.6376195536663124	0.0014932521719217523	SPN, DPP4, CD86, KLRK1, CD160, CD5, LCK, CD28, FYN, CD24, CD3E, CARD11	1787	43	19256	3.007144623313075	0.9995774573582381	0.11488824581304062	0.11362865165813714
GOTERM_BP_DIRECT	GO:0042742~defense response to bacterium	29	1.5409139213602552	0.0015026737286568115	HP, NLRC4, MPO, SPN, PLAC8, GNLY, DHX15, S100A12, ROMO1, NLRP1, FCGR1A, GBP1, ELANE, CAMP, GBP5, FCER1G, ANXA3, ISG15, PPBP, MPEG1, CLEC4D, OAS2, OAS3, LCN2, IRF8, CARD16, CLEC4E, S100A8, NAIP	1787	167	19256	1.8712122481394233	0.999597685463744	0.11488824581304062	0.11362865165813714
GOTERM_BP_DIRECT	GO:0006959~humoral immune response	15	0.7970244420828906	0.0016003558858212327	MEF2C, ST6GAL1, SH2D1A, GATA3, BST1, POU2AF1, GPR183, BLNK, CD28, BCL2, CCR6, MS4A1, HLA-DRB1, HLA-DQB1, LTF	1787	63	19256	2.565619420683774	0.9997580828008812	0.12058333696209549	0.11926130383902578
GOTERM_BP_DIRECT	GO:0032740~positive regulation of interleukin-17 production	9	0.4782146652497344	0.0018333011143341531	SLC7A5, IL23A, CARD9, RFTN1, OSM, PRKCQ, SLAMF6, JAK2, LY9	1787	26	19256	3.7300159269941027	0.9999280889117609	0.13616189276318946	0.13466906185580307
GOTERM_BP_DIRECT	GO:0031098~stress-activated protein kinase signaling cascade	6	0.3188097768331562	0.001955485402946885	MAP2K3, PDCD10, CCDC88C, NLRP1, MAPK14, MAP2K6	1787	11	19256	5.8776008546573735	0.9999619466667609	0.14120234180445632	0.13965424919379005
GOTERM_BP_DIRECT	GO:1904871~positive regulation of protein localization to Cajal body	6	0.3188097768331562	0.001955485402946885	CCT3, CCT6A, DKC1, CCT8, CCT7, CCT4	1787	11	19256	5.8776008546573735	0.9999619466667609	0.14120234180445632	0.13965424919379005
GOTERM_BP_DIRECT	GO:0070106~interleukin-27-mediated signaling pathway	5	0.2656748140276302	0.002051695729092625	STAT1, OAS2, MX1, IL27RA, OASL	1787	7	19256	7.6968582620513235	0.9999769472056269	0.14612008350071995	0.14451807450677093
GOTERM_BP_DIRECT	GO:0045429~positive regulation of nitric oxide biosynthetic process	12	0.6376195536663124	0.0022182557461314497	KLRK1, SMAD3, HSP90AB1, CLEC7A, DDAH2, NFATC3, PTX3, KLF4, JAK2, TLR5, CLU, KLF2	1787	45	19256	2.873493751165827	0.9999903207082315	0.15584745438023523	0.15413879792713397
GOTERM_BP_DIRECT	GO:0033627~cell adhesion mediated by integrin	11	0.5844845908607864	0.0023773373679905705	ITGAM, MMRN1, ITGA4, ITGB3, ITGA2B, ADAM9, EMILIN2, ITGA7, ITGA6, ITGB7, ITGAL	1787	39	19256	3.0392722368100094	0.9999957750028948	0.16390530556527869	0.16210830567737314
GOTERM_BP_DIRECT	GO:0032753~positive regulation of interleukin-4 production	9	0.4782146652497344	0.0023959998505407153	CD86, SLC7A5, FCER1G, IRF4, CD28, PRKCQ, GATA3, IL1RAP, CD3E	1787	27	19256	3.591867188957284	0.999996166569074	0.16390530556527869	0.16210830567737314
GOTERM_BP_DIRECT	GO:0006457~protein folding	29	1.5409139213602552	0.0027910044959378526	HSP90AB1, HSPD1, HSP90B1, NUDCD3, HSPH1, BAG5, KHSRP, GRPEL2, QSOX1, AHSP, CCT8, CCT7, CCT4, NKTR, CCT3, PDIA3, TRAP1, HSPA8, NUDC, PPIL2, PDIA4, CCT6A, PDCL3, ERP29, PPIF, PPIE, PPIH, PFDN5, FKBP5	1787	174	19256	1.795933594478642	0.9999995109100766	0.1884471736932584	0.18638110543003167
GOTERM_BP_DIRECT	GO:0045622~regulation of T-helper cell differentiation	4	0.21253985122210414	0.002965381210410871	IRF4, HLA-DRA, GATA3, HLA-DRB1	1787	4	19256	10.775601566871853	0.9999998029721741	0.1976540629862323	0.1954870536401628
GOTERM_BP_DIRECT	GO:0030071~regulation of mitotic metaphase/anaphase transition	10	0.5313496280552604	0.0030706716610091446	SMARCE1, SMARCC1, CDC23, SMARCC2, PHF10, UBE2C, ACTL6A, DPF2, ARID1B, SMARCA4	1787	34	19256	3.1692945784917215	0.9999998862181715	0.1988203608613195	0.1966405646372196
GOTERM_BP_DIRECT	GO:0045954~positive regulation of natural killer cell mediated cytotoxicity	9	0.4782146652497344	0.0030854031022173054	KLRK1, IL18RAP, CD160, SH2D1A, CRTAM, KLRD1, SLAMF6, KLRC1, RASGRP1	1787	28	19256	3.463586217923096	0.9999998946321463	0.1988203608613195	0.1966405646372196
GOTERM_BP_DIRECT	GO:0045060~negative thymic T cell selection	6	0.3188097768331562	0.0030976051605629694	SPN, CD74, ZAP70, CD28, CCR7, CD3E	1787	12	19256	5.387800783435926	0.9999999011283676	0.1988203608613195	0.1966405646372196
GOTERM_BP_DIRECT	GO:0001732~formation of cytoplasmic translation initiation complex	7	0.37194473963868224	0.0031801804025123055	EIF3M, EIF3L, EIF3G, EIF3H, EIF3F, EIF3D, EIF3A	1787	17	19256	4.43701240988841	0.9999999357255699	0.19898595424443072	0.19680434251295686
GOTERM_BP_DIRECT	GO:0042100~B cell proliferation	12	0.6376195536663124	0.003205171302829583	CD79A, MEF2C, CD40, BCL6, LEF1, BCL2, IL7R, MS4A1, RASGRP1, CARD11, ADA, HSPD1	1787	47	19256	2.7512174213289837	0.9999999435803191	0.19898595424443072	0.19680434251295686
GOTERM_BP_DIRECT	GO:0006952~defense response	17	0.9032943676939427	0.0032150067621719907	IL32, CD84, STAT1, CRISP3, STAT2, SP140, MX1, HP, RNASE6, PPBP, GATA3, MPO, CST3, CYSLTR1, STAT4, PTPRCAP, CLEC1B	1787	82	19256	2.233966178497823	0.9999999464016212	0.19898595424443072	0.19680434251295686
GOTERM_BP_DIRECT	GO:0002931~response to ischemia	15	0.7970244420828906	0.0034070100133247335	MAP2K3, CX3CR1, CSF1R, MEF2C, ITGAM, CIB1, AQP3, ARID1B, PINK1, EEF2K, BCL2, PPIF, SOS1, MAP2K6, CPEB4	1787	68	19256	2.3769709338687908	0.9999999803126203	0.2083887654032387	0.20610406457077388
GOTERM_BP_DIRECT	GO:0002181~cytoplasmic translation	18	0.9564293304994688	0.003467581285023245	RPL5, RPL3, RPS7, RPS5, RPL22, RPL10A, FTSJ1, RPS4X, RPS26, RPL7A, RPS25, RPS16, RPS19, RPL18A, RPL14, RPLP2, RPL18, RPL19	1787	90	19256	2.1551203133743706	0.9999999856466755	0.20962738489344013	0.2073291042742968
GOTERM_BP_DIRECT	GO:0030217~T cell differentiation	11	0.5844845908607864	0.003535090315470163	LFNG, ZAP70, CD4, LCK, RHOH, GATA3, PIK3R1, PATZ1, LIPA, IKZF3, RUNX2	1787	41	19256	2.8910150545265947	0.9999999899077386	0.2112521212658549	0.2089360276108917
GOTERM_BP_DIRECT	GO:0071345~cellular response to cytokine stimulus	10	0.5313496280552604	0.0037990169352776176	CSF1R, PID1, MME, ITGA4, DAPK1, KHSRP, LEF1, CCR7, IRAK3, LDLRAP1	1787	35	19256	3.078743304820529	0.9999999974538966	0.21966281213061892	0.21725450663120646
GOTERM_BP_DIRECT	GO:0009048~dosage compensation by inactivation of X chromosome	5	0.2656748140276302	0.003802587630651222	RBM15B, SMCHD1, YTHDC1, METTL3, HNRNPU	1787	8	19256	6.734750979294907	0.9999999975009035	0.21966281213061892	0.21725450663120646
GOTERM_BP_DIRECT	GO:0006999~nuclear pore organization	5	0.2656748140276302	0.003802587630651222	NUP205, SEH1L, NUP133, TPR, NUP54	1787	8	19256	6.734750979294907	0.9999999975009035	0.21966281213061892	0.21725450663120646
GOTERM_BP_DIRECT	GO:0045089~positive regulation of innate immune response	9	0.4782146652497344	0.0039196092416027735	GBP5, PLSCR1, RIOK3, CCL5, CARD9, SH2D1B, HMGB2, CD1D, TRIM56	1787	29	19256	3.344152210408506	0.9999999986431366	0.2239345983197013	0.221479458465071
GOTERM_BP_DIRECT	GO:0080090~regulation of primary metabolic process	11	0.5844845908607864	0.004261262316933248	TOP2A, CDKN1C, TRAP1, TOP2B, CSF1R, HSP90AB1, PRKCH, TRRAP, EIF2AK3, PRKCA, HSP90B1	1787	42	19256	2.8221813627521524	0.9999999997719919	0.24080763897539081	0.2381675090616387
GOTERM_BP_DIRECT	GO:0050862~positive regulation of T cell receptor signaling pathway	7	0.37194473963868224	0.004400079593782336	TRAT1, LCK, CD81, CCR7, LIPA, CARD11, ADA	1787	18	19256	4.190511720450164	0.9999999998895536	0.24527633516834318	0.24258721204762848
GOTERM_BP_DIRECT	GO:0035556~intracellular signal transduction	57	3.028692879914984	0.004434694269248751	ITK, TFRC, DGKA, SIRPG, PRKAG2, CBLB, NUDT4, RPS6KA4, TCL1A, RPS6KA5, AKAP11, BLNK, JAK2, JAK3, MAP3K4, JAK1, MAP4K1, PRKCH, DAPK1, PRKCA, IRAK3, ZBTB33, PASK, DGKZ, LAX1, TGFBR3, ZAP70, LCK, ARHGEF3, PRKCQ, TNIK, SIK2, SGK1, BLK, STK39, NLRC3, ADCY7, SOCS3, PAK1, PRKAR2B, MKNK1, PLEK2, FYN, PLCG1, GPR155, SH2B3, MARK3, PAG1, SRPK2, NFATC1, BMX, MAPK14, CORO2A, SRPK1, SNRK, PINK1, PKN2	1787	424	19256	1.4486068144143764	0.9999999999078174	0.24527633516834318	0.24258721204762848
GOTERM_BP_DIRECT	GO:0000470~maturation of LSU-rRNA	6	0.3188097768331562	0.004652232888407649	RPL7A, RSL1D1, NSA2, NOP2, NHP2, RPL10A	1787	13	19256	4.973354569325471	0.9999999999704045	0.2545995661771723	0.2518082264441277
GOTERM_BP_DIRECT	GO:0009615~response to virus	20	1.0626992561105209	0.004727645554467776	MX1, ISG15, IRAK3, GATA3, IFIT1, DDX60, GTF2F1, CLU, IFIT3, IFIT2, OASL, IFIH1, EEF1G, ISG20, IKBKB, OAS2, OAS3, CCL5, TBX21, DHX58	1787	108	19256	1.9954817716429356	0.9999999999800404	0.2560315545591455	0.25322451501118026
GOTERM_BP_DIRECT	GO:0030168~platelet activation	14	0.7438894792773645	0.005284260717723199	CD40, DGKA, ITGB3, GP1BA, MAPK14, MERTK, DGKZ, TREML1, C1GALT1C1, PLSCR1, LCK, P2RX1, CTSG, PF4	1787	64	19256	2.3571628427532176	0.999999999998911	0.2832254790870403	0.2801202949539453
GOTERM_BP_DIRECT	GO:0022900~electron transport chain	13	0.6907545164718385	0.005360600854358755	NQO2, NDUFB3, AKR1B1, CYP19A1, DHRS3, QDPR, POR, AKR7A2, ASPH, FDX1, IDH3B, CYB561, IDO1	1787	57	19256	2.4575933398128784	0.9999999999992693	0.28438534532460374	0.2812674448276808
GOTERM_BP_DIRECT	GO:0032735~positive regulation of interleukin-12 production	11	0.5844845908607864	0.006062817310804848	CD40, CLEC7A, IL23A, IRF1, IRF8, IL16, CCR7, LTB, MAPK14, HSPD1, IDO1	1787	44	19256	2.693900391717963	0.9999999999999815	0.31717177487492415	0.3136944155427698
GOTERM_BP_DIRECT	GO:0070316~regulation of G0 to G1 transition	8	0.4250797024442083	0.0062781758770985826	SMARCE1, SMARCC1, SMARCC2, PHF10, ACTL6A, DPF2, ARID1B, SMARCA4	1787	25	19256	3.448192501398993	0.999999999999994	0.31717177487492415	0.3136944155427698
GOTERM_BP_DIRECT	GO:0046718~viral entry into host cell	19	1.0095642933049946	0.0062961224492013275	CD86, GYPA, CR1, TFRC, CD81, ITGB3, WWP1, DPP4, PLSCR1, CD4, ILF3, BSG, CLEC5A, ITGB7, CCR5, CD46, LDLR, CD55, SLAMF1	1787	103	19256	1.9877323278695649	0.9999999999999946	0.31717177487492415	0.3136944155427698
GOTERM_BP_DIRECT	GO:0035739~CD4-positive, alpha-beta T cell proliferation	5	0.2656748140276302	0.0063446556235799405	CD28, CBLB, PRKCQ, CD3E, CARD11	1787	9	19256	5.986445314928806	0.9999999999999958	0.31717177487492415	0.3136944155427698
GOTERM_BP_DIRECT	GO:0046631~alpha-beta T cell activation	5	0.2656748140276302	0.0063446556235799405	TRBC1, CD3G, CD247, CD3E, CD3D	1787	9	19256	5.986445314928806	0.9999999999999958	0.31717177487492415	0.3136944155427698
GOTERM_BP_DIRECT	GO:0071028~nuclear mRNA surveillance	5	0.2656748140276302	0.0063446556235799405	EXOSC6, EXOSC4, EXOSC10, EXOSC9, EXOSC8	1787	9	19256	5.986445314928806	0.9999999999999958	0.31717177487492415	0.3136944155427698
GOTERM_BP_DIRECT	GO:0031529~ruffle organization	6	0.3188097768331562	0.006689971413605607	LIMA1, CSF1R, PLEKHA1, TPM1, CCR7, CORO1B	1787	14	19256	4.6181149572307945	0.9999999999999993	0.32812416395599575	0.3245267264977362
GOTERM_BP_DIRECT	GO:0045580~regulation of T cell differentiation	6	0.3188097768331562	0.006689971413605607	CD2, TBX21, METTL3, CRTAM, HLA-DOA, CARD11	1787	14	19256	4.6181149572307945	0.9999999999999993	0.32812416395599575	0.3245267264977362
GOTERM_BP_DIRECT	GO:0075525~viral translational termination-reinitiation	4	0.21253985122210414	0.006901080366936006	EIF3L, EIF3G, EIF3D, EIF3A	1787	5	19256	8.620481253497482	0.9999999999999998	0.3353151105392551	0.33163883408210226
GOTERM_BP_DIRECT	GO:0001817~regulation of cytokine production	14	0.7438894792773645	0.007872792092169265	MAP2K3, BTN3A1, ZBTB1, BTN3A3, GATA3, BTN3A2, ZBTB33, ZBTB2, BCL6, TRAF3, UBASH3A, IGF2BP2, PATZ1, LTF	1787	67	19256	2.25161823785382	1.0	0.3707571448613965	0.36669229445610707
GOTERM_BP_DIRECT	GO:0050900~leukocyte migration	8	0.4250797024442083	0.007915761315563572	LCK, PDE4B, ITGA7, FYN, ITGA6, ITGB7, SOS1, ADA	1787	26	19256	3.315569712883647	1.0	0.3707571448613965	0.36669229445610707
GOTERM_BP_DIRECT	GO:0030101~natural killer cell activation	8	0.4250797024442083	0.007915761315563572	CD2, NCR1, FCGR3A, KLRK1, SLAMF7, GATA3, RASGRP1, IL18R1	1787	26	19256	3.315569712883647	1.0	0.3707571448613965	0.36669229445610707
GOTERM_BP_DIRECT	GO:0051171~regulation of nitrogen compound metabolic process	8	0.4250797024442083	0.007915761315563572	TOP2A, CDKN1C, TRAP1, TOP2B, HSP90AB1, TRRAP, EIF2AK3, HSP90B1	1787	26	19256	3.315569712883647	1.0	0.3707571448613965	0.36669229445610707
GOTERM_BP_DIRECT	GO:0097190~apoptotic signaling pathway	14	0.7438894792773645	0.008928340583481381	CASP8AP2, MOAP1, HIP1, DAPK1, PRKCA, CD3E, BBC3, SPN, IFI27, CD5, CD28, ANXA6, DPF2, TNFRSF25	1787	68	19256	2.218506204944205	1.0	0.4110413748609359	0.4065348623840993
GOTERM_BP_DIRECT	GO:0006412~translation	32	1.7003188097768331	0.009032669579775625	RPL5, RPL3, MRPS12, RPS27L, MRPS30, RPL10A, MRPL34, GSPT2, MRPL10, RPS4X, RPL7A, RPS16, RPS19, RPL18A, RPL14, RPLP2, MRPL9, RPL18, ABCF1, RPL19, RPS7, RPS5, PABPC4, RPL22, MRPS18B, MRPS6, RPS26, RPS25, AIMP2, MRPS9, RSL24D1, CPEB4	1787	215	19256	1.6038104657669736	1.0	0.4110413748609359	0.4065348623840993
GOTERM_BP_DIRECT	GO:0051973~positive regulation of telomerase activity	9	0.4782146652497344	0.009092086576073789	HSP90AB1, TNKS, DKC1, MYC, PARN, PRKCQ, KLF4, MAP3K4, CCT4	1787	33	19256	2.938800427328687	1.0	0.4110413748609359	0.4065348623840993
GOTERM_BP_DIRECT	GO:0070269~pyroptosis	9	0.4782146652497344	0.009092086576073789	AIM2, IFI27, GZMA, GZMB, CARD16, NLRC4, NLRP1, ELANE, NAIP	1787	33	19256	2.938800427328687	1.0	0.4110413748609359	0.4065348623840993
GOTERM_BP_DIRECT	GO:0050776~regulation of immune response	10	0.5313496280552604	0.009663652297781808	SPN, FCGR3A, CD40, SMAD3, BCL6, CD8B, SH2D1A, ENTPD7, FCER1A, FCGR1A	1787	40	19256	2.693900391717963	1.0	0.4270552652063589	0.4223731820909978
GOTERM_BP_DIRECT	GO:0072678~T cell migration	5	0.2656748140276302	0.009804718295237217	ZAP70, FUT7, S1PR1, ITGB7, CCR6	1787	10	19256	5.387800783435926	1.0	0.4270552652063589	0.4223731820909978
GOTERM_BP_DIRECT	GO:0050860~negative regulation of T cell receptor signaling pathway	8	0.4250797024442083	0.009847677828631298	PRNP, CEACAM1, CD160, SH2D1A, CBLB, UBASH3A, GBP1, DGKZ	1787	27	19256	3.1927708346286976	1.0	0.4270552652063589	0.4223731820909978
GOTERM_BP_DIRECT	GO:2000819~regulation of nucleotide-excision repair	8	0.4250797024442083	0.009847677828631298	SMARCE1, SMARCC1, SMARCC2, PHF10, ACTL6A, DPF2, ARID1B, SMARCA4	1787	27	19256	3.1927708346286976	1.0	0.4270552652063589	0.4223731820909978
GOTERM_BP_DIRECT	GO:0051028~mRNA transport	16	0.8501594048884166	0.009857017084970776	SLBP, POM121, NUP205, SEH1L, NUP210, TNKS, UPF3A, LRPPRC, NUP93, BCLAF1, KHSRP, NUP62, NUP43, NUP54, IGF2BP2, HNRNPA1	1787	84	19256	2.0524955365470197	1.0	0.4270552652063589	0.4223731820909978
GOTERM_BP_DIRECT	GO:0030490~maturation of SSU-rRNA	7	0.37194473963868224	0.010104736875692522	NOB1, RPS19, IMP3, RIOK3, MPHOSPH10, RIOK1, NOL11	1787	21	19256	3.591867188957284	1.0	0.4341696447663258	0.42940956210587555
