"pathway" "pval" "padj" "ES" "NES" "nMoreExtreme" "size"
"175" "REACTOME_DNA_REPLICATION" 0.953429830081812 1 -0.198341741848587 -0.700462366946722 9089 109
"176" "REACTOME_DNA_REPLICATION_PRE_INITIATION" 0.922789539227895 1 0.173993859194934 0.794755546827429 740 74
"177" "REACTOME_DNA_STRAND_ELONGATION" 0.0216879415045235 0.125240225589502 -0.527827939244594 -1.51346693623474 174 26
"178" "REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING" 0.365305598356446 0.754535492826916 -0.400092790367931 -1.08650093925289 2844 20
"179" "REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY" 0.0151004617496568 0.0952490664209122 -0.54869111482955 -1.5603305206959 120 25
"180" "REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING" 0.648267170762445 0.984075968904902 -0.316169706769567 -0.884438941458342 5143 23
"181" "REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR" 0.864272539871976 1 -0.225129046959384 -0.765649753770141 7965 76
"182" "REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1" 0.603161950312209 0.942081522392403 -0.356329184651199 -0.909160469890679 4539 15
"183" "REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION" 0.753899912641957 1 -0.284985683819397 -0.810422929051682 6040 25
"184" "REACTOME_DUAL_INCISION_IN_GG_NER" 0.013915547024952 0.0910968214136345 -0.509787572140906 -1.53493450581686 115 34
"185" "REACTOME_DUAL_INCISION_IN_TC_NER" 0.0122458150769576 0.0865652445095282 -0.463493848260843 -1.51266412264483 108 56
"186" "REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION" 0.894949494949495 1 0.225186733274232 0.697835950103962 2214 15
"187" "REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS" 0.706117177409886 0.996893896297212 -0.276342914923443 -0.85290891009609 6013 39
"188" "REACTOME_ECM_PROTEOGLYCANS" 0.0241228070175439 0.129800850670453 0.412399295870966 1.53944660354582 43 29
"189" "REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS" 0.0212849822625148 0.124206402307567 -0.599262411544516 -1.55309846108646 161 16
"190" "REACTOME_EGFR_DOWNREGULATION" 0.967441860465116 1 0.179313577674069 0.611893384039208 2079 21
"191" "REACTOME_ELASTIC_FIBRE_FORMATION" 0.0041386445938955 0.0353509225728574 0.49273519571771 1.78455201781993 7 26
"192" "REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT" 0.255561303673047 0.643994932541061 0.314593979534551 1.1393732898553 493 26
"193" "REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK" 0.550135501355014 0.908242254359116 0.276765271630539 0.933474470923365 1217 20
"194" "REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE" 0.353939393939394 0.746081871268195 0.341318135829704 1.0577180198017 875 15
"195" "REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING" 0.584170112226816 0.928332348887576 0.243549100523765 0.930511445293577 988 32
"196" "REACTOME_EPHRIN_SIGNALING" 0.796598910588548 1 -0.299247852793883 -0.763519605406949 5995 15
"197" "REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS" 0.966561514195584 1 0.170277855179867 0.676211844978258 1531 37
"198" "REACTOME_EPH_EPHRIN_SIGNALING" 0.0068886337543054 0.0527913988647703 0.330139843821038 1.47939363741869 5 68
"199" "REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION" 0.000325768270170485 0.00785676416293524 -0.507300708090762 -1.72292322277982 2 75
"200" "REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION" 0.0264381559718347 0.135495549355653 -0.597205400689228 -1.5237470465501 198 15
"201" "REACTOME_ERK_MAPK_TARGETS" 0.292682926829268 0.696751991201462 0.329047919005972 1.10981349030151 647 20
"202" "REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC" 0.958198524653811 1 -0.220621928075599 -0.5864751779293 7403 18
"203" "REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT" 0.513924050632911 0.888144620299687 0.199918069235015 0.989685928939399 202 124
"204" "REACTOME_ESR_MEDIATED_SIGNALING" 0.551591027647366 0.908242254359116 -0.272834859985198 -0.971928527927618 5286 122
"205" "REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION" 0.00706598543319926 0.0536491486594759 -0.448541171078111 -1.52139576795053 64 74
"206" "REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING" 0.533539731682147 0.899684549841508 -0.357503954338204 -0.962174595592377 4135 19
"207" "REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION" 0.000107123727905731 0.00421160760143811 -0.607366832883326 -2.09333717700916 0 86
"208" "REACTOME_EUKARYOTIC_TRANSLATION_INITIATION" 0.00010478885046631 0.00421160760143811 -0.620411677314902 -2.19487578923382 0 112
"209" "REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS" 0.00049255017854944 0.0100972786602635 -0.616811318886231 -1.78150651960808 3 27
"210" "REACTOME_EXTENSION_OF_TELOMERES" 0.00443148688046647 0.037079788183495 -0.520959813858191 -1.62071536332701 37 41
"211" "REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION" 0.00354609929078014 0.0316065371569534 0.403646883698228 2.04630852895446 0 148
"212" "REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING" 0.906034482758621 1 0.182206826606035 0.774445568540557 1050 52
"213" "REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION" 0.981100021235931 1 -0.181988566579787 -0.633981482407576 9239 95
"214" "REACTOME_FANCONI_ANEMIA_PATHWAY" 0.0611309220580744 0.240996904267409 -0.514769337691989 -1.41119522935517 479 21
"215" "REACTOME_FATTY_ACID_METABOLISM" 0.896490495090871 1 -0.215662322351843 -0.765029313063258 8582 115
"216" "REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS" 0.800718800347007 1 -0.268671242982126 -0.770374231330919 6460 26
"217" "REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION" 0.0496741669740563 0.21551754983453 -0.489633915422108 -1.42152846054946 403 28
"218" "REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION" 0.735608452756862 1 -0.279756459530169 -0.824219409484033 6056 30
"219" "REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION" 0.954540522946729 1 -0.197675255688562 -0.672281133370151 8797 76
"220" "REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS" 0.875882289065045 1 -0.222171675719884 -0.754551952001635 8065 75
"221" "REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS" 0.309062462390179 0.715359672795957 -0.376334174740385 -1.12245623712515 2567 32
"222" "REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING" 0.586332811684924 0.928785928785929 -0.268050802215163 -0.954886122766476 5619 122
"223" "REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION" 0.942280315775851 1 -0.230853365975931 -0.613673219463111 7280 18
"224" "REACTOME_FGFR2_ALTERNATIVE_SPLICING" 0.0409261576971214 0.181402428711565 -0.516761126092265 -1.45825818332346 326 24
"225" "REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION" 0.335964798757603 0.740567567153857 -0.419007430105467 -1.11383967708141 2595 18
"226" "REACTOME_FLT3_SIGNALING" 0.356156227673256 0.746081871268195 -0.358107309475916 -1.08825888432509 2990 36
"227" "REACTOME_FLT3_SIGNALING_IN_DISEASE" 0.686702193580369 0.992979953033138 -0.300372856830732 -0.861273823447648 5540 26
"228" "REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE" 0.000903342366757001 0.0134030728996404 0.643966498417366 2.17197151528817 1 20
"229" "REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER" 0.0252441057394618 0.13277428371768 -0.485954527321931 -1.47677614430726 211 36
"230" "REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX" 0.214507058418455 0.572512497822095 -0.374996976968892 -1.18767593003201 1868 46
"231" "REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX" 0.147939859979341 0.452651810384552 -0.395443676366568 -1.25243392600176 1288 46
"232" "REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX" 0.000123931094311563 0.00421160760143811 -0.67697498607922 -1.94112357817817 0 26
"233" "REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE" 0.0043859649122807 0.0370772291553626 0.470661488806003 1.75693372325477 7 29
"234" "REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX" 0.30313240983402 0.710252525252525 -0.397576611927831 -1.13060136229575 2428 25
"235" "REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC" 0.100643805019051 0.347446670976083 -0.524088385346834 -1.35827118316596 765 16
"236" "REACTOME_FOXO_MEDIATED_TRANSCRIPTION" 0.61456684008143 0.956252009234862 -0.284069504516011 -0.917738215926204 5433 52
"237" "REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES" 0.561312607944732 0.9150623032101 -0.368073080629348 -0.939124577367007 4224 15
"238" "REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES" 0.963999474444882 1 -0.221172426595386 -0.573208912761141 7336 16
"239" "REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES" 0.358483240584962 0.746081871268195 -0.412308579213762 -1.09603224604813 2769 18
"240" "REACTOME_G0_AND_EARLY_G1" 0.723251417769376 1 -0.296120695946706 -0.828354738798212 5738 23
"241" "REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS" 0.692458374142997 0.99309966100263 0.208529161067622 0.90689620086607 706 59
"242" "REACTOME_G1_S_SPECIFIC_TRANSCRIPTION" 0.934053367217281 1 -0.228557487613138 -0.63220524790496 7350 22
"243" "REACTOME_G2_M_CHECKPOINTS" 0.984503478810879 1 -0.179658810513072 -0.630976849357988 9338 103
"244" "REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT" 0.2713133640553 0.670111320859475 -0.361881176371807 -1.14210659033389 2354 45
"245" "REACTOME_GABA_B_RECEPTOR_ACTIVATION" 0.0525581395348837 0.222152960920643 0.430788010818076 1.47002997297907 112 21
"246" "REACTOME_GABA_RECEPTOR_ACTIVATION" 0.141650099403579 0.443164356743397 0.358288717048007 1.26209183545791 284 24
"247" "REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION" 0.184012066365008 0.525517592266448 0.339486913672228 1.21218959134658 365 25
"248" "REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER" 0.0735705209656925 0.275469530556474 -0.501207188497624 -1.38637249719958 578 22
"249" "REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION" 0.0781391147244806 0.28477366255144 0.418136725056391 1.41029239649941 172 20
"250" "REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK" 0.947474747474747 1 0.201909587185059 0.625701907744259 2344 15
"251" "REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES" 0.00012313754463736 0.00421160760143811 -0.748328266176538 -2.16136060441915 0 27
"252" "REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION" 0.669876038031051 0.988725450937469 -0.292640111373332 -0.872829895054292 5565 32
"253" "REACTOME_GENE_SILENCING_BY_RNA" 0.000563126478207005 0.0105292894013714 -0.528023381496936 -1.71909647647363 4 55
"254" "REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER" 0.00977304810511456 0.0709194641256101 -0.438906529460123 -1.4906390631358 89 75
"255" "REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION" 0.284240150093809 0.68552036199095 0.321533356894057 1.11036597482044 605 22
"256" "REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION" 0.169828364950316 0.500858665439159 0.367373993346036 1.239079751767 375 20
"257" "REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS" 0.111111111111111 0.3718820861678 0.435356623292074 1.34913588572334 274 15
"258" "REACTOME_GLUCONEOGENESIS" 0.527788279773157 0.897897073473006 -0.345524866011427 -0.966555745852679 4187 23
"259" "REACTOME_GLUCOSE_METABOLISM" 0.167707306386242 0.500858665439159 -0.360108692651095 -1.21128487022218 1530 69
"260" "REACTOME_GLUTATHIONE_CONJUGATION" 0.0551038843721771 0.227179094047582 0.436976559493856 1.47383542839856 121 20
"261" "REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS" 0.0310734463276836 0.151627218934911 0.284990498758137 1.3215765529617 21 82
"262" "REACTOME_GLYCOGEN_METABOLISM" 0.0049683830171635 0.0407407407407407 0.531522435273503 1.79271995047548 10 20
"263" "REACTOME_GLYCOLYSIS" 0.350715170627323 0.746081871268195 -0.332200459499048 -1.08155180134016 3113 55
"264" "REACTOME_GLYCOSAMINOGLYCAN_METABOLISM" 0.01270207852194 0.0875269276301745 0.316915752242308 1.4297273122268 10 70
"265" "REACTOME_GLYCOSPHINGOLIPID_METABOLISM" 0.665091553455405 0.988385901577047 0.230967069919555 0.891131673681939 1125 33
"266" "REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION" 0.066047471620227 0.254267261636555 -0.523612694402 -1.40923429341056 511 19
"267" "REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS" 0.910303928836175 1 0.186390530064544 0.766973426141049 1227 44
"268" "REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT" 0.0530821917808219 0.223217421847559 0.262466269387897 1.24619421040418 30 95
"269" "REACTOME_GPCR_LIGAND_BINDING" 0.786572220511241 1 -0.236760764133768 -0.858010414334196 7661 152
"270" "REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE" 0.724451578384163 1 0.228473519908911 0.847055624241485 1353 28
"271" "REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING" 0.08 0.290265486725664 0.42018761447607 1.39152545090126 179 19
"272" "REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS" 0.995256381296589 1 -0.167839512122118 -0.543610416546105 8811 53
"273" "REACTOME_G_ALPHA_I_SIGNALLING_EVENTS" 0.758997628132412 1 -0.241345039637622 -0.870886762173235 7359 142
"274" "REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS" 0.627287853577371 0.966872255513993 0.199677460006448 0.942379221962583 376 92
"275" "REACTOME_G_ALPHA_S_SIGNALLING_EVENTS" 0.143141153081511 0.443164356743397 0.266953366673634 1.17635928113532 143 61
"276" "REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS" 0.445723684210526 0.82583781906581 0.267618988900474 0.998995749100664 812 29
"277" "REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA" 0.654537850271853 0.985398630313994 0.276472841868127 0.870954513845517 1564 16
"278" "REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING" 0.777455249153362 1 0.230563700590083 0.803889583660479 1606 23
"279" "REACTOME_G_PROTEIN_MEDIATED_EVENTS" 0.72244094488189 1 0.220030102294707 0.879273010957095 1100 38
"280" "REACTOME_HATS_ACETYLATE_HISTONES" 0.00177619893428064 0.0184364952672168 -0.497409804181441 -1.64848636345321 15 62
"281" "REACTOME_HCMV_EARLY_EVENTS" 0.00123042505592841 0.0154432882904092 -0.502349693683857 -1.64875555344337 10 58
"282" "REACTOME_HCMV_INFECTION" 0.0574824419232847 0.231254114025493 -0.39014291898577 -1.33160075082025 531 78
"283" "REACTOME_HCMV_LATE_EVENTS" 0.039870565121923 0.178654991256704 -0.450544050112327 -1.41800485873408 344 44
"284" "REACTOME_HDACS_DEACETYLATE_HISTONES" 0.180835559873694 0.522130841888836 -0.419022019361708 -1.23452406403459 1488 30
"285" "REACTOME_HDMS_DEMETHYLATE_HISTONES" 0.726630713918849 1 -0.302749697252218 -0.822153856160634 5658 20
"286" "REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR" 0.00722610722610723 0.0543615406000727 -0.502476764947048 -1.56832812800414 61 42
"287" "REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA" 0.00391293714844705 0.0343679889549074 -0.559893534726929 -1.63897395331575 31 29
"288" "REACTOME_HEDGEHOG_LIGAND_BIOGENESIS" 0.196864111498258 0.547215496368039 0.269599905428362 1.1531601792631 225 53
"289" "REACTOME_HEDGEHOG_OFF_STATE" 0.944281524926686 1 0.168783528191499 0.790296543858243 643 85
"290" "REACTOME_HEDGEHOG_ON_STATE" 0.312877263581489 0.715359672795957 0.239634549595685 1.06051568615692 310 62
"291" "REACTOME_HEME_SIGNALING" 0.274357159707478 0.673571469940515 -0.373813776342256 -1.14871511260075 2325 38
"292" "REACTOME_HEMOSTASIS" 0.0555555555555556 0.227179094047582 0.22395965806053 1.221567714155 0 409
"293" "REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM" 0.763509898341359 1 0.222724621723176 0.825741834602492 1426 28
"294" "REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY" 0.32459752901535 0.733250616508504 -0.392194614275646 -1.11529640296244 2600 25
"295" "REACTOME_HIV_INFECTION" 0.00345002536783359 0.0310881406771818 -0.384738698821212 -1.41675902901183 33 194
"296" "REACTOME_HIV_LIFE_CYCLE" 0.000208572322452811 0.00657805016966556 -0.469090647713659 -1.66970619737717 1 120
"297" "REACTOME_HIV_TRANSCRIPTION_ELONGATION" 0.111043836279971 0.3718820861678 -0.443020449747654 -1.31283661933073 916 31
"298" "REACTOME_HIV_TRANSCRIPTION_INITIATION" 0.0323189431469686 0.15407868244485 -0.472071130755415 -1.45065611927789 273 38
"299" "REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE" 0.0141399237673675 0.0910968214136345 -0.533538176949971 -1.54899339983468 114 28
"300" "REACTOME_HOMOLOGY_DIRECTED_REPAIR" 0.0554156171284635 0.227179094047582 -0.400861160851489 -1.3465568156147 505 68
"301" "REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS" 0.0178085061805992 0.108977425881279 -0.393998828271719 -1.39489390092242 169 113
"302" "REACTOME_HSF1_ACTIVATION" 0.42864179288265 0.811746582364372 -0.359891483964158 -1.03945729496548 3480 27
"303" "REACTOME_HSF1_DEPENDENT_TRANSACTIVATION" 0.460765318479051 0.843025018216593 -0.341770657708257 -1.01279531251373 3804 31
"304" "REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND" 0.121546961325967 0.398674033149171 0.307475785371357 1.24127460695525 175 40
"305" "REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1" 0.861563932755986 1 -0.259002225324595 -0.710032004643487 6764 21
"306" "REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL" 0.0184968640374189 0.111525209637379 -0.404632793388328 -1.40786540883344 173 94
"307" "REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING" 0.26125703564728 0.651157353285013 0.326922407574223 1.12897623215001 556 22
"308" "REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS" 0.538461538461538 0.902941639137958 0.269397611321076 0.939288938587336 1112 23
"309" "REACTOME_INFLAMMASOMES" 0.316744186046512 0.721472868217054 0.318369273886039 1.08640993559522 680 21
"310" "REACTOME_INFLUENZA_INFECTION" 0.000103124677735382 0.00421160760143811 -0.549621703755694 -1.98329440175209 0 142
"311" "REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE" 0.258731381612738 0.646828454031844 -0.432753074654812 -1.17519393849771 2014 20
"312" "REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS" 0.125404426038566 0.409687766341132 -0.494818674551058 -1.31536730157046 968 18
"313" "REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION" 0.938666666666667 1 0.202267249843792 0.669843699206584 2111 19
"314" "REACTOME_INOSITOL_PHOSPHATE_METABOLISM" 0.573656429942418 0.921797597683911 -0.310872606369764 -0.936015541583826 4781 34
"315" "REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE" 0.863296703296703 1 0.228361993412349 0.742128730535827 1963 18
"316" "REACTOME_INSULIN_PROCESSING" 0.418987341772152 0.802732757600852 0.314095601973097 1.01208832716149 992 17
"317" "REACTOME_INSULIN_RECEPTOR_RECYCLING" 0.116982836495032 0.389942788316772 0.391781453475996 1.32140128292288 258 20
"318" "REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE" 0.909495727524371 1 -0.228255397110152 -0.683512640432616 7556 33
"319" "REACTOME_INTEGRATION_OF_ENERGY_METABOLISM" 0.15632183908046 0.471264367816092 0.253934536571972 1.15158061453681 135 71
"320" "REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS" 0.311224489795918 0.715359672795957 0.260257392795501 1.06808958203922 426 43
"321" "REACTOME_INTEGRIN_SIGNALING" 0.998599083036169 1 -0.152917308425933 -0.419209460112856 7840 21
"322" "REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS" 0.000242895312120476 0.00666707319552005 -0.636693337140748 -1.87582802285205 1 30
"323" "REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS" 0.000121094696052313 0.00421160760143811 -0.628133504267177 -1.86139639084427 0 31
"324" "REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES" 0.446153846153846 0.82583781906581 0.306990947825603 0.997656391904159 1014 18
"325" "REACTOME_INTERFERON_ALPHA_BETA_SIGNALING" 0.804595112062169 1 -0.245329488561444 -0.798724212108595 7143 55
"326" "REACTOME_INTERFERON_GAMMA_SIGNALING" 0.799218156151591 1 -0.239760414508681 -0.814287816815776 7359 75
"327" "REACTOME_INTERFERON_SIGNALING" 0.275255623721881 0.673760034184904 -0.302827225482501 -1.10231638596333 2691 161
"328" "REACTOME_INTERLEUKIN_10_SIGNALING" 0.0220588235294118 0.125986358406788 0.405519739576237 1.52433292563499 38 30
"329" "REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING" 0.501319866865603 0.878380963311527 -0.311045736994141 -0.985132034804784 4367 46
"330" "REACTOME_INTERLEUKIN_12_SIGNALING" 0.676928520877565 0.988725450937469 -0.283771297157819 -0.872018096168428 5738 38
"331" "REACTOME_INTERLEUKIN_17_SIGNALING" 0.654929577464789 0.985398630313994 0.20792694267612 0.92019195335031 650 62
"332" "REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING" 0.00229357798165138 0.0223632007168692 0.332627840952885 1.62727520280311 0 116
"333" "REACTOME_INTERLEUKIN_1_SIGNALING" 0.00167224080267559 0.0180425981341313 0.363534048573339 1.71921402431443 0 93
"334" "REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING" 0.533579423672303 0.899684549841508 -0.317244645339549 -0.964080583277079 4480 36
"335" "REACTOME_INTERLEUKIN_37_SIGNALING" 0.599789777952963 0.938602324277537 -0.352272957729581 -0.912979986717462 4564 16
"336" "REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING" 0.740121580547112 1 -0.267493908000203 -0.829406897450431 6330 40
"337" "REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING" 0.00133333333333333 0.0158454106280193 0.343303370096421 1.58308453028693 0 79
"338" "REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING" 0.214767932489451 0.572512497822095 0.370677749611425 1.19440903076492 508 17
"339" "REACTOME_INTERLEUKIN_7_SIGNALING" 0.389436342136382 0.771347344328099 -0.412176652594076 -1.06823139998006 2963 16
"340" "REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING" 0.676133469179827 0.988725450937469 -0.315294133107521 -0.864351358765737 5308 21
"341" "REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS" 0.833704003234937 1 -0.23040241355252 -0.854638695535734 8246 230
"342" "REACTOME_INTRAFLAGELLAR_TRANSPORT" 0.945776466248617 1 -0.21827646247528 -0.633710602765689 7691 28
"343" "REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC" 0.98828125 1 0.151335754181233 0.772857957326477 252 153
"344" "REACTOME_INTRA_GOLGI_TRAFFIC" 0.39664205763277 0.778101644159979 -0.34838892273313 -1.0587255002408 3330 36
"345" "REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS" 0.472807613868117 0.853990008318741 -0.311776819277095 -1.00428805278782 4172 51
"346" "REACTOME_INWARDLY_RECTIFYING_K_CHANNELS" 0.0154746967795901 0.0968645141928542 0.534340389982892 1.68329797401061 36 16
"347" "REACTOME_ION_CHANNEL_TRANSPORT" 0.515151515151515 0.888144620299687 0.205311101452384 0.977544955666368 288 97
"348" "REACTOME_ION_HOMEOSTASIS" 0.984233963172464 1 -0.183484933027319 -0.547263101038012 8177 32
"349" "REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES" 0.977327255278311 1 -0.192256950167028 -0.57887214777554 8146 34
"350" "REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES" 0.645947521865889 0.984075968904902 -0.287726838176078 -0.89512337548633 5538 41
"351" "REACTOME_IRON_UPTAKE_AND_TRANSPORT" 0.692009309542281 0.99309966100263 0.214673529743184 0.891025994187323 891 46
"352" "REACTOME_IRS_MEDIATED_SIGNALLING" 0.654739948358539 0.985398630313994 -0.303775028162293 -0.881934103287439 5324 28
"353" "REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1" 0.225988700564972 0.592068024965198 -0.442576819662885 -1.20187152038675 1759 20
"354" "REACTOME_KERATAN_SULFATE_BIOSYNTHESIS" 0.0309493935591803 0.151627218934911 0.502951448312397 1.58441542103352 73 16
"355" "REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM" 0.0375234521575985 0.170940170940171 0.439952561242779 1.5193084762899 79 22
"356" "REACTOME_KERATINIZATION" 0.000792393026941363 0.0124954285017676 0.46387369058961 1.94623402039515 0 48
"357" "REACTOME_KINESINS" 0.353070175438596 0.746081871268195 0.282347892462095 1.05397731863512 643 29
"358" "REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA" 0.170335429769392 0.500858665439159 -0.483617018443804 -1.26683357418749 1299 17
"359" "REACTOME_L1CAM_INTERACTIONS" 0.928915662650602 1 0.172815266894945 0.784998074671796 770 72
