"pathway" "pval" "padj" "ES" "NES" "nMoreExtreme" "size"
"171" "REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE" 0.238626915310607 0.560224683358523 -0.397908785463018 -1.19236155339301 2008 26
"172" "REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR" 0.0552434456928839 0.23368873721483 -0.369201876638418 -1.33090381690316 530 90
"173" "REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE" 0.0648018648018648 0.258259139234749 -0.456284246147059 -1.40445695640801 555 30
"174" "REACTOME_DNA_REPAIR" 0.000702740688685875 0.0104383155599469 -0.384132416933127 -1.46926096417854 6 212
"175" "REACTOME_DNA_REPLICATION" 0.919892915980231 0.995198093754929 -0.195559236336848 -0.716738117024354 8933 109
"176" "REACTOME_DNA_REPLICATION_PRE_INITIATION" 0.783928571428571 0.967476801899007 0.167411591646746 0.868932344237299 438 74
"177" "REACTOME_DNA_STRAND_ELONGATION" 0.2476541156907 0.573046654844873 -0.395164579591396 -1.18413834823781 2084 26
"178" "REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING" 0.626525134211811 0.908041230923192 -0.312885179704981 -0.890037725443821 5134 20
"179" "REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY" 0.0481755306463153 0.210478120524276 -0.490742722203879 -1.46016443528434 403 25
"180" "REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING" 0.434376123696512 0.76649091373661 -0.352945960420299 -1.03390060682145 3623 23
"181" "REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR" 0.455035971223022 0.785971223021583 -0.289120882384057 -1.0238740440991 4300 76
"182" "REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1" 0.587126554686498 0.885942201878848 -0.347054965327625 -0.920613324363348 4578 15
"183" "REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION" 0.451228237538755 0.783207442888725 -0.34386500906049 -1.02314193171113 3783 25
"184" "REACTOME_DUAL_INCISION_IN_GG_NER" 0.0126625992862899 0.0789720886786169 -0.497872876547805 -1.57179680548392 109 34
"185" "REACTOME_DUAL_INCISION_IN_TC_NER" 0.0195031597297886 0.10634460188181 -0.434929859264922 -1.48328542379986 178 56
"186" "REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION" 0.285973672265093 0.628736270741881 0.334310782814835 1.12413431345144 629 15
"187" "REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS" 0.468097120271033 0.791791609236924 -0.313285981817192 -1.01328997402849 4144 39
"188" "REACTOME_ECM_PROTEOGLYCANS" 0.0101146325016858 0.067734875031781 0.402588603155822 1.66167922119412 14 29
"189" "REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS" 0.00624601657106437 0.0490672647938422 -0.62943003411234 -1.69496456522414 48 16
"190" "REACTOME_EGFR_DOWNREGULATION" 0.887766554433221 0.989959359111587 0.189513860537484 0.709972331706211 1581 21
"191" "REACTOME_ELASTIC_FIBRE_FORMATION" 0.000631711939355654 0.0100358687106918 0.505801113814004 2.0230199501163 0 26
"192" "REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT" 0.557169930511687 0.863771979559863 0.234692315838281 0.938683652749785 881 26
"193" "REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK" 0.35437430786268 0.704127473106327 0.285633101480696 1.05201353874346 639 20
"194" "REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE" 0.219246482069905 0.528390489236319 0.354236455964514 1.19113524210106 482 15
"195" "REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING" 0.927239022129533 0.995338300443013 -0.206800040050766 -0.644736580538938 8002 32
"196" "REACTOME_EPHRIN_SIGNALING" 0.699833311963072 0.944310908027659 -0.313981576052536 -0.832881391700292 5457 15
"197" "REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS" 0.97233921457029 1 -0.177878597768249 -0.570423076758339 8541 37
"198" "REACTOME_EPH_EPHRIN_SIGNALING" 0.483568075117371 0.806275749736514 0.194822629445134 0.990144773138242 308 68
"199" "REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION" 0.00010575296108291 0.00369195452162753 -0.515659671797473 -1.82496228035147 0 75
"200" "REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION" 0.00974483908193358 0.0663461127494978 -0.614990542831896 -1.63135106726976 75 15
"201" "REACTOME_ERK_MAPK_TARGETS" 0.875305026842362 0.988359332817721 -0.241106889015915 -0.685856157491707 7173 20
"202" "REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC" 0.94515767169388 1 -0.213599870097583 -0.591474804564835 7582 18
"203" "REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT" 0.89 0.989959359111587 0.154809554388235 0.863197319952274 177 124
"204" "REACTOME_ESR_MEDIATED_SIGNALING" 0.275038284839204 0.615315031261488 -0.30126838643081 -1.11525123673039 2693 122
"205" "REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION" 0.000953187883922898 0.0121680390807032 -0.468606915791654 -1.65538595218834 8 74
"206" "REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING" 0.70834879406308 0.944310908027659 -0.295461982955334 -0.829101164641037 5726 19
"207" "REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION" 0.000104395030796534 0.00369195452162753 -0.544827307224045 -1.95639977371758 0 86
"208" "REACTOME_EUKARYOTIC_TRANSLATION_INITIATION" 0.000102711585866886 0.00369195452162753 -0.570066853007307 -2.09525596798423 0 112
"209" "REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS" 0.000590597684857075 0.0100358687106918 -0.620059797458898 -1.87021089751869 4 27
"210" "REACTOME_EXTENSION_OF_TELOMERES" 0.0255371807852402 0.130399229384633 -0.456841117326293 -1.48935964262091 226 41
"211" "REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION" 0.00793650793650794 0.0578939909297052 0.352162530582888 2.02716264923247 0 148
"212" "REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING" 0.990697674418605 1 0.128031516842406 0.612642936072935 851 52
"213" "REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION" 0.937344398340249 0.998087367178276 -0.190186330681144 -0.688671794685518 9035 95
"214" "REACTOME_FANCONI_ANEMIA_PATHWAY" 0.116666666666667 0.389047619047619 -0.466517091309172 -1.34143326197223 958 21
"215" "REACTOME_FATTY_ACID_METABOLISM" 0.90760090145462 0.994769139112303 -0.199653640030919 -0.735481484370585 8859 115
"216" "REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS" 0.818862097636299 0.979407533699185 -0.249235535118872 -0.746851742590377 6893 26
"217" "REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION" 0.002003771805752 0.0200471119399323 -0.576653389996491 -1.75077736050319 16 28
"218" "REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION" 0.291608391608392 0.629741128563118 -0.370613090056611 -1.14075850056439 2501 30
"219" "REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION" 0.510579771476936 0.828745321627199 -0.279522538745306 -0.989883089045892 4825 76
"220" "REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS" 0.480224196277496 0.802337767604732 -0.284839319466679 -1.00806993918236 4540 75
"221" "REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS" 0.0830726451164407 0.305722302072667 -0.436590557285129 -1.36115013773935 716 32
"222" "REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING" 0.0600306278713629 0.245225114854518 -0.351044766725624 -1.29951607228593 587 122
"223" "REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION" 0.513274336283186 0.828745321627199 -0.350779198487421 -0.971335131318061 4117 18
"224" "REACTOME_FGFR2_ALTERNATIVE_SPLICING" 0.0209305107044612 0.113246538049966 -0.529624021403612 -1.56470330735528 174 24
"225" "REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION" 0.175869375545307 0.464485804988662 -0.457925197578924 -1.26803081209539 1410 18
"226" "REACTOME_FLT3_SIGNALING" 0.1728 0.464485804988662 -0.389054232867857 -1.24181120974754 1511 36
"227" "REACTOME_FLT3_SIGNALING_IN_DISEASE" 0.281981232925526 0.624332431707735 -0.384391996370231 -1.15185754788127 2373 26
"228" "REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE" 0.000553709856035437 0.0100358687106918 0.611141832839037 2.2508927673518 0 20
"229" "REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER" 0.1032 0.357264406779661 -0.415846237759155 -1.32732785291673 902 36
"230" "REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX" 0.136378755959641 0.420997197442896 -0.382449983942737 -1.26975427135237 1229 46
"231" "REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX" 0.144251025612596 0.42546241128336 -0.379644460797502 -1.26043978541537 1300 46
"232" "REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX" 0.000712673714217841 0.0104383155599469 -0.607966419482019 -1.82181397050792 5 26
"233" "REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE" 0.0101146325016858 0.067734875031781 0.403343919556884 1.66479677981161 14 29
"234" "REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX" 0.122108275697591 0.402267988890855 -0.441972529153754 -1.31505275421053 1023 25
"235" "REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC" 0.0880815806246017 0.315149569944082 -0.517952195356338 -1.3947707767824 690 16
"236" "REACTOME_FOXO_MEDIATED_TRANSCRIPTION" 0.670422227083789 0.924755242611394 -0.26184843949635 -0.884278927577543 6128 52
"237" "REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES" 0.417745864854469 0.752772110771091 -0.394906928045399 -1.04754755345105 3257 15
"238" "REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES" 0.368103847936949 0.717198124871214 0.305852134368939 1.0479716069033 793 16
"239" "REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES" 0.265112800697993 0.599992127895458 -0.425020653508536 -1.17691554707001 2126 18
"240" "REACTOME_G0_AND_EARLY_G1" 0.32790837854129 0.673118455447824 0.278267022361685 1.06593008399664 543 23
"241" "REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS" 0.775295663600526 0.966218692862318 0.175000859391343 0.858621597137148 589 59
"242" "REACTOME_G1_S_SPECIFIC_TRANSCRIPTION" 0.159907300115875 0.447411863680376 0.328635626943245 1.2443840870709 275 22
"243" "REACTOME_G2_M_CHECKPOINTS" 0.939803820340733 0.998087367178276 -0.189144905238829 -0.689579791865982 9101 103
"244" "REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT" 0.360484498277586 0.707970757434587 -0.327175227279617 -1.08227504281058 3243 45
"245" "REACTOME_GABA_B_RECEPTOR_ACTIVATION" 0.281144781144781 0.624171973356756 0.298820966090898 1.11946755480871 500 21
"246" "REACTOME_GABA_RECEPTOR_ACTIVATION" 0.446678854357099 0.781448873682549 0.256847343255821 0.996765203124155 732 24
"247" "REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION" 0.100247524752475 0.350009520182788 0.332686439644726 1.3144934328395 161 25
"248" "REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER" 0.0567907201546641 0.23672458350184 -0.497598993871105 -1.44397283031193 469 22
"249" "REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION" 0.0282392026578073 0.13982683982684 0.436178709232489 1.60648715098322 50 20
"250" "REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK" 0.860110270547506 0.988359332817721 -0.26390211197284 -0.700038394150259 6707 15
"251" "REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES" 0.000118119536971415 0.00369195452162753 -0.733232716525873 -2.21156059864504 0 27
"252" "REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION" 0.386166145290233 0.728181292174226 -0.343550442593076 -1.07108072873547 3332 32
"253" "REACTOME_GENE_SILENCING_BY_RNA" 0.000544602984424355 0.0100358687106918 -0.530330708623643 -1.80502188125548 4 55
"254" "REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER" 0.0265439932318105 0.133045659327541 -0.401208636566827 -1.41991058896161 250 75
"255" "REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION" 0.074739281575898 0.288028269092022 0.372500079581588 1.41047754248515 128 22
"256" "REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION" 0.213178294573643 0.518353174603175 0.319987001538725 1.17854217909479 384 20
"257" "REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS" 0.0258738084430322 0.130487046283687 0.496755141637573 1.6703604215109 56 15
"258" "REACTOME_GLUCONEOGENESIS" 0.5830037156898 0.885342073826332 -0.314824887484873 -0.922230819203856 4863 23
"259" "REACTOME_GLUCOSE_METABOLISM" 0.15891638225256 0.447411863680376 -0.350944488774559 -1.23034357885217 1489 69
"260" "REACTOME_GLUTATHIONE_CONJUGATION" 0.21483942414175 0.519301211608904 0.319754884855496 1.17768727155061 387 20
"261" "REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS" 0.0536082474226804 0.22901294849537 0.248145325446582 1.30644250812417 25 82
"262" "REACTOME_GLYCOGEN_METABOLISM" 0.0121816168327796 0.0765567765567766 0.473961948402552 1.74564636935965 21 20
"263" "REACTOME_GLYCOLYSIS" 0.344298006753077 0.696317420079753 -0.320435266824109 -1.09062639356591 3160 55
"264" "REACTOME_GLYCOSAMINOGLYCAN_METABOLISM" 0.263578274760383 0.599842480443546 0.212844618778417 1.0904597548729 164 70
"265" "REACTOME_GLYCOSPHINGOLIPID_METABOLISM" 0.773728170083523 0.966218692862318 0.193600211257203 0.825228846493871 1018 33
"266" "REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION" 0.128385899814471 0.414461147935095 -0.471503623447099 -1.32309476644769 1037 19
"267" "REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS" 0.641641641641642 0.913277388887145 0.19858612918179 0.911637405928509 640 44
"268" "REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT" 0.0580110497237569 0.240089335566722 0.232893321286304 1.24757722859054 20 95
"269" "REACTOME_GPCR_LIGAND_BINDING" 0.871307163091866 0.988359332817721 -0.212581001667874 -0.798431727004602 8611 152
"270" "REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE" 0.82013201320132 0.979407533699185 -0.246245671717272 -0.747626485239468 6957 28
"271" "REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING" 0.817944705268649 0.979407533699185 0.211769169311788 0.770268787869617 1567 19
"272" "REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS" 0.976518130187855 1 -0.171925506004444 -0.582430747382311 8940 53
"273" "REACTOME_G_ALPHA_I_SIGNALLING_EVENTS" 0.839196998884721 0.98311664042946 -0.217947165152159 -0.814812445152992 8276 142
"274" "REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS" 0.912320797839186 0.995198093754929 -0.198144281615137 -0.715788025023965 8781 92
"275" "REACTOME_G_ALPHA_S_SIGNALLING_EVENTS" 0.140540540540541 0.42287784679089 0.23941819051763 1.18564332981943 103 61
"276" "REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS" 0.825566381030637 0.98311664042946 -0.244386043840463 -0.746454015614543 7032 29
"277" "REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA" 0.617060732498841 0.90602829970957 0.257700075291907 0.882983414714361 1330 16
"278" "REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING" 0.877034358047016 0.988359332817721 0.192849779298806 0.738730661298132 1454 23
"279" "REACTOME_G_PROTEIN_MEDIATED_EVENTS" 0.838716989686048 0.98311664042946 -0.232001633033221 -0.746809372012816 7399 38
"280" "REACTOME_HATS_ACETYLATE_HISTONES" 0.000215656674574078 0.00568359687506522 -0.518908786029155 -1.79497511800459 1 62
"281" "REACTOME_HCMV_EARLY_EVENTS" 0.00108377587514902 0.0122978456943993 -0.499768709770284 -1.71474604667679 9 58
"282" "REACTOME_HCMV_INFECTION" 0.00863885377159713 0.0608443407878867 -0.422371162508273 -1.50068800166624 81 78
"283" "REACTOME_HCMV_LATE_EVENTS" 0.00688659335776963 0.0516178603054843 -0.485794338572577 -1.60223688893422 61 44
"284" "REACTOME_HDACS_DEACETYLATE_HISTONES" 0.15990675990676 0.447411863680376 -0.409495006154716 -1.26043823529899 1371 30
"285" "REACTOME_HDMS_DEMETHYLATE_HISTONES" 0.420082967301122 0.752772110771091 -0.36624011889899 -1.04181196021648 3442 20
"286" "REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR" 0.0381474437856584 0.171244294356499 -0.43881584391185 -1.43658885091169 340 42
"287" "REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA" 0.00880385021716164 0.0610850706783907 -0.532659178069767 -1.62695699057054 74 29
"288" "REACTOME_HEDGEHOG_LIGAND_BIOGENESIS" 0.6725768321513 0.925076215265341 0.189134616993428 0.906715204297122 568 53
"289" "REACTOME_HEDGEHOG_OFF_STATE" 0.743989128162241 0.954221534864288 -0.237908566031707 -0.853198712653837 7116 85
"290" "REACTOME_HEDGEHOG_ON_STATE" 0.376373626373626 0.720134081375299 0.209250110854845 1.04326682091118 273 62
"291" "REACTOME_HEME_SIGNALING" 0.151875779213419 0.435914078195024 -0.392141592668692 -1.2622972206367 1339 38
"292" "REACTOME_HEMOSTASIS" NA NA 0.201724758731563 NA 0 409
"293" "REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM" 0.995403111739745 1 -0.152469126620353 -0.462911516160919 8444 28
"294" "REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY" 0.233245886000477 0.553958979251133 -0.402829965678848 -1.19858728970961 1955 25
"295" "REACTOME_HIV_INFECTION" 0.000402293070501861 0.00939066967428629 -0.396941376692434 -1.5113801730619 3 194
"296" "REACTOME_HIV_LIFE_CYCLE" 0.000102165917449939 0.00369195452162753 -0.466830481820533 -1.72704241646529 0 120
"297" "REACTOME_HIV_TRANSCRIPTION_ELONGATION" 0.0805813953488372 0.29925 -0.440804333253394 -1.36615541194782 692 31
"298" "REACTOME_HIV_TRANSCRIPTION_INITIATION" 0.00838716989686048 0.059809663250366 -0.497719330664541 -1.60215019141266 73 38
"299" "REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE" 0.0805044790193305 0.29925 -0.453243123438793 -1.37609144953647 682 28
"300" "REACTOME_HOMOLOGY_DIRECTED_REPAIR" 0.187333119726583 0.476794887279186 -0.344757312608317 -1.20646173148968 1753 68
"301" "REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS" 0.00266803488968702 0.0250549943088999 -0.408278590949656 -1.50154470263005 25 113
"302" "REACTOME_HSF1_ACTIVATION" 0.670092133238838 0.924755242611394 -0.286399853448671 -0.863833019270963 5672 27
"303" "REACTOME_HSF1_DEPENDENT_TRANSACTIVATION" 0.582558139534884 0.885342073826332 -0.299925320059939 -0.92953850103041 5009 31
"304" "REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND" 0.0177462289263531 0.102103303048102 0.33660458092491 1.51239239114684 19 40
"305" "REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1" 0.768978102189781 0.965061612118358 -0.272416061999334 -0.783310994321573 6320 21
"306" "REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL" 0.00280257421631721 0.0254392552930465 -0.427000955310303 -1.54531288880193 26 94
"307" "REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING" 0.755504055619931 0.95515173724293 0.21462962691064 0.812698534318346 1303 22
"308" "REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS" 0.99340764712933 1 -0.158785892854741 -0.465138716368095 8287 23
"309" "REACTOME_INFLAMMASOMES" 0.656204379562044 0.922752113773132 -0.303136208994421 -0.871644364651569 5393 21
"310" "REACTOME_INFLUENZA_INFECTION" 0.000101389029706986 0.00369195452162753 -0.532051065949851 -1.98911433277966 0 142
"311" "REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE" 0.0777208394338702 0.292723904930654 -0.495403736537966 -1.409232662475 636 20
"312" "REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS" 0.130375171382276 0.414461147935095 -0.477886735706052 -1.3233058778394 1045 18
"313" "REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION" 0.782994261867501 0.967476801899007 0.219048469160046 0.796745812305607 1500 19
"314" "REACTOME_INOSITOL_PHOSPHATE_METABOLISM" 0.668239898699206 0.924755242611394 -0.276774144207078 -0.873782718837183 5804 34
"315" "REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE" 0.998753583447588 1 -0.137965739286461 -0.382037960246988 8012 18
"316" "REACTOME_INSULIN_PROCESSING" 0.94066985645933 0.998087367178276 0.182780416891604 0.640710498408426 1965 17
"317" "REACTOME_INSULIN_RECEPTOR_RECYCLING" 0.245293466223699 0.56933170995671 0.312026099701241 1.14922142995813 442 20
"318" "REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE" 0.91042026482441 0.995198093754929 -0.211200543686757 -0.663659900514018 7906 33
"319" "REACTOME_INTEGRATION_OF_ENERGY_METABOLISM" 0.0291734197730956 0.142268237720231 0.263846272718506 1.35945411475776 17 71
"320" "REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS" 0.450433108758422 0.783207442888725 0.218141676872275 1.00060216280862 467 43
"321" "REACTOME_INTEGRIN_SIGNALING" 0.883819951338199 0.989959359111587 -0.235642702563319 -0.677572086956999 7264 21
"322" "REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS" 0.000466200466200466 0.0100358687106918 -0.621059761102819 -1.91164106407659 3 30
"323" "REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS" 0.000348837209302326 0.00862196331708141 -0.642524873830787 -1.99133440276421 2 31
"324" "REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES" 0.114199090449722 0.386420719574649 0.374598428927731 1.3361668891082 225 18
"325" "REACTOME_INTERFERON_ALPHA_BETA_SIGNALING" 0.0851759067639691 0.310663909938226 -0.390150177098403 -1.32790652169849 781 55
"326" "REACTOME_INTERFERON_GAMMA_SIGNALING" 0.211611675126904 0.518238998188167 -0.333424653732961 -1.18001746051006 2000 75
"327" "REACTOME_INTERFERON_SIGNALING" 0.00171699828300172 0.017984456374518 -0.392332520064407 -1.47817319136233 16 161
"328" "REACTOME_INTERLEUKIN_10_SIGNALING" 0.167369901547117 0.457101449275362 0.291923513593208 1.21182192008734 237 30
"329" "REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING" 0.184832021288391 0.473378562359297 -0.367032057891697 -1.21856593750311 1666 46
"330" "REACTOME_INTERLEUKIN_12_SIGNALING" 0.398843930635838 0.731970965470618 -0.328531611169464 -1.05753775529974 3518 38
"331" "REACTOME_INTERLEUKIN_17_SIGNALING" 0.895945654518007 0.989959359111587 -0.206292171617372 -0.713592301887735 8308 62
"332" "REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING" 0.00431034482758621 0.0363046569498756 0.295786603318489 1.64433986617025 0 116
"333" "REACTOME_INTERLEUKIN_1_SIGNALING" 0.00264550264550265 0.0250549943088999 0.31087523841093 1.65800698489926 0 93
"334" "REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING" 0.544685714285714 0.854142473265698 -0.300592699655923 -0.959453342145709 4765 36
"335" "REACTOME_INTERLEUKIN_37_SIGNALING" 0.631994901210962 0.908041230923192 -0.32922196694201 -0.886547412449188 4957 16
"336" "REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING" 0.235267605633803 0.555785804209732 -0.363220231131014 -1.1798649428029 2087 40
"337" "REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING" 0.00201207243460765 0.0200471119399323 0.324875951339432 1.69569906704733 0 79
"338" "REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING" 0.710692618806876 0.944310908027659 -0.303273503909049 -0.827407013867363 5622 17
"339" "REACTOME_INTERLEUKIN_7_SIGNALING" 0.138559592096877 0.42287784679089 -0.487931395002962 -1.31392907864132 1086 16
"340" "REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING" 0.687226277372263 0.938902790322975 -0.294791572639306 -0.847650018089902 5648 21
"341" "REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS" 0.458513093207585 0.788568369562102 -0.264618174708768 -1.01538865304332 4569 230
"342" "REACTOME_INTRAFLAGELLAR_TRANSPORT" 0.839920948616601 0.98311664042946 0.187850930647461 0.767307100459128 1274 28
"343" "REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC" 0.975007588788829 1 -0.176013455166379 -0.661276823892221 9635 153
"344" "REACTOME_INTRA_GOLGI_TRAFFIC" 0.177257142857143 0.464485804988662 -0.387705390530898 -1.23750587801558 1550 36
"345" "REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS" 0.471698113207547 0.796234211757368 -0.300007430115715 -1.01030813321342 4299 51
"346" "REACTOME_INWARDLY_RECTIFYING_K_CHANNELS" 0.0180806675938804 0.102529713375416 0.506617274790093 1.73587318801024 38 16
"347" "REACTOME_ION_CHANNEL_TRANSPORT" 0.356125356125356 0.704127473106327 0.193389425203718 1.04011342011014 124 97
"348" "REACTOME_ION_HOMEOSTASIS" 0.711889132020423 0.944310908027659 0.204223948081011 0.86440710235189 975 32
"349" "REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES" 0.970530678024635 1 -0.179337375801753 -0.566172466239979 8430 34
"350" "REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES" 0.586792665091686 0.885942201878848 -0.286072843725532 -0.932633539617 5215 41
"351" "REACTOME_IRON_UPTAKE_AND_TRANSPORT" 0.412004069175992 0.747635906872567 0.217343956750673 1.01349002579295 404 46
"352" "REACTOME_IRS_MEDIATED_SIGNALLING" 0.613507779349364 0.90602829970957 -0.29933405661224 -0.908808130907684 5204 28
